Uniprot_ID	KEGG_rno
A0A8I6AQ44	NA
A0A8I6AQ45	NA
A0A8I6AQ64	NA
A0A8I6AQ73	NA
A0A8I6AQ79	NA
A0A8I6AQ81	NA
A0A8I6AQ83	NA
A0A8I6AQ89	NA
A0A8I6AQ92	NA
A0A8I6AQ94	NA
A0A8I6AQ95	NA
A0A8I6AQA7	NA
A0A8I6AQB5	NA
A0A8I6AQB7	NA
A0A8I6AQC0	NA
A0A8I6AQF6	NA
A0A8I6AQF7	NA
A0A8I6AQH0	NA
A0A8I6AQH1	NA
A0A8I6AQH5	NA
A0A8I6AQH8	NA
A0A8I6AQI1	rno:293365
A0A8I6AQI9	NA
A0A8I6AQJ0	rno:293304
A0A8I6AQJ4	rno:290003
A0A8I6AQJ7	NA
A0A8I6AQK5	rno:103693239
A0A8I6AQK7	NA
A0A8I6AQL5	NA
A0A8I6AQM3	NA
A0A8I6AQM4	NA
A0A8I6AQN3	NA
A0A8I6AQN4	NA
A0A8I6AQN6	NA
A0A8I6AQN7	NA
A0A8I6AQP2	NA
A0A8I6AQP6	NA
A0A8I6AQP8	NA
A0A8I6AQQ1	NA
A0A8I6AQQ2	NA
A0A8I6AQQ4	NA
A0A8I6AQR4	NA
A0A8I6AQR6	NA
A0A8I6AQS7	NA
A0A8I6AQS8	NA
A0A8I6AQS9	NA
A0A8I6AQT4	NA
A0A8I6AQT9	NA
A0A8I6AQU2	NA
A0A8I6AQU6	NA
A0A8I6AQV1	NA
A0A8I6AQV2	rno:405319
A0A8I6AQV5	NA
A0A8I6AQV6	NA
A0A8I6AQW7	NA
A0A8I6AQW9	NA
A0A8I6AQX0	NA
A0A8I6AQX4	NA
A0A8I6AQX7	NA
A0A8I6AQX8	NA
A0A8I6AQY0	NA
A0A8I6AQY2	NA
A0A8I6AQY4	NA
A0A8I6AQY8	NA
A0A8I6AQZ0	NA
A0A8I6AQZ1	NA
A0A8I6AR01	NA
A0A8I6AR03	rno:307128
A0A8I6AR04	NA
A0A8I6AR06	NA
A0A8I6AR18	NA
A0A8I6AR20	NA
A0A8I6AR25	NA
A0A8I6AR34	NA
A0A8I6AR35	NA
A0A8I6AR37	NA
A0A8I6AR40	NA
A0A8I6AR45	NA
A0A8I6AR49	NA
A0A8I6AR59	NA
A0A8I6AR69	NA
A0A8I6AR72	NA
A0A8I6AR73	NA
A0A8I6AR79	NA
A0A8I6AR80	NA
A0A8I6AR85	NA
A0A8I6AR92	NA
A0A8I6AR93	NA
A0A8I6AR94	NA
A0A8I6AR97	NA
A0A8I6ARA0	NA
A0A8I6ARA2	NA
A0A8I6ARB1	NA
A0A8I6ARB5	NA
A0A8I6ARC0	NA
A0A8I6ARC5	NA
A0A8I6ARC8	NA
A0A8I6ARD2	rno:100364877
A0A8I6ARD3	NA
A0A8I6ARD8	NA
A0A8I6ARE5	NA
A0A8I6ARE6	NA
A0A8I6ARE8	NA
A0A8I6ARF5	NA
A0A8I6ARG2	rno:287506
A0A8I6ARG7	NA
A0A8I6ARG8	NA
A0A8I6ARG9	NA
A0A8I6ARH0	NA
A0A8I6ARH2	NA
A0A8I6ARH3	NA
A0A8I6ARH7	NA
A0A8I6ARH8	NA
A0A8I6ARH9	NA
A0A8I6ARI2	NA
A0A8I6ARJ1	NA
A0A8I6ARJ4	rno:295814
A0A8I6ARK6	NA
A0A8I6ARL1	NA
A0A8I6ARL2	NA
A0A8I6ARL3	NA
A0A8I6ARL5	NA
A0A8I6ARL6	NA
A0A8I6ARL7	NA
A0A8I6ARL9	NA
A0A8I6ARM3	NA
A0A8I6ARM8	NA
A0A8I6ARN0	NA
A0A8I6ARN4	rno:405986
A0A8I6ARN5	NA
A0A8I6ARN6	NA
A0A8I6ARN8	NA
A0A8I6ARP1	NA
A0A8I6ARP3	NA
A0A8I6ARQ0	NA
A0A8I6ARQ1	NA
A0A8I6ARQ2	NA
A0A8I6ARQ4	NA
A0A8I6ARQ9	NA
A0A8I6ARR0	NA
A0A8I6ARR7	NA
A0A8I6ARR9	NA
A0A8I6ARS0	NA
A0A8I6ARS2	NA
A0A8I6ARS7	rno:100910554
A0A8I6ART4	NA
A0A8I6ART5	NA
A0A8I6ART9	NA
A0A8I6ARU0	NA
A0A8I6ARV0	NA
A0A8I6ARV2	NA
A0A8I6ARV6	NA
A0A8I6ARV9	NA
A0A8I6ARW1	NA
A0A8I6ARW4	NA
A0A8I6ARW5	NA
A0A8I6ARW7	NA
A0A8I6ARW8	NA
A0A8I6ARX1	NA
A0A8I6ARX5	NA
A0A8I6ARX7	NA
A0A8I6ARX8	NA
A0A8I6ARY0	NA
A0A8I6ARY7	NA
A0A8I6ARZ3	NA
A0A8I6ARZ4	NA
A0A8I6ARZ6	NA
A0A8I6ARZ8	NA
A0A8I6AS02	NA
A0A8I6AS04	NA
A0A8I6AS05	NA
A0A8I6AS06	NA
A0A8I6AS15	NA
A0A8I6AS19	NA
A0A8I6AS21	NA
A0A8I6AS22	NA
A0A8I6AS24	NA
A0A8I6AS25	NA
A0A8I6AS27	NA
A0A8I6AS28	rno:363763
A0A8I6AS30	NA
A0A8I6AS36	NA
A0A8I6AS37	NA
A0A8I6AS40	NA
A0A8I6AS41	NA
A0A8I6AS50	NA
A0A8I6AS63	NA
A0A8I6AS64	NA
A0A8I6AS65	rno:100363535
A0A8I6AS73	NA
A0A8I6AS80	NA
A0A8I6AS82	NA
A0A8I6AS83	NA
A0A8I6AS84	NA
A0A8I6AS85	NA
A0A8I6AS86	NA
A0A8I6AS92	NA
A0A8I6AS93	NA
A0A8I6AS97	NA
A0A8I6AS98	NA
A0A8I6ASA3	NA
A0A8I6ASA9	NA
A0A8I6ASB2	NA
A0A8I6ASB8	NA
A0A8I6ASC0	NA
A0A8I6ASC7	NA
A0A8I6ASD1	NA
A0A8I6ASD5	NA
A0A8I6ASD6	NA
A0A8I6ASD8	NA
A0A8I6ASE1	NA
A0A8I6ASE5	NA
A0A8I6ASE8	NA
A0A8I6ASF2	NA
A0A8I6ASF3	NA
A0A8I6ASF9	NA
A0A8I6ASG1	NA
A0A8I6ASG2	NA
A0A8I6ASG6	NA
A0A8I6ASG7	NA
A0A8I6ASG8	NA
A0A8I6ASH0	NA
A0A8I6ASH3	NA
A0A8I6ASH4	NA
A0A8I6ASH5	NA
A0A8I6ASH6	rno:405990
A0A8I6ASH7	NA
A0A8I6ASH9	NA
A0A8I6ASI2	NA
A0A8I6ASI3	NA
A0A8I6ASI5	NA
A0A8I6ASJ3	NA
A0A8I6ASJ4	NA
A0A8I6ASJ5	NA
A0A8I6ASJ6	NA
A0A8I6ASJ8	NA
A0A8I6ASK1	rno:360526
A0A8I6ASK5	NA
A0A8I6ASK6	NA
A0A8I6ASL1	NA
A0A8I6ASL5	NA
A0A8I6ASL7	NA
A0A8I6ASM4	NA
A0A8I6ASM5	NA
A0A8I6ASM7	NA
A0A8I6ASN6	NA
A0A8I6ASP0	NA
A0A8I6ASP4	NA
A0A8I6ASP9	NA
A0A8I6ASQ0	NA
A0A8I6ASQ1	NA
A0A8I6ASQ9	NA
A0A8I6ASR1	NA
A0A8I6ASR6	NA
A0A8I6ASR8	NA
A0A8I6ASR9	NA
A0A8I6ASS0	NA
A0A8I6ASS6	NA
A0A8I6ASS8	NA
A0A8I6ASU1	NA
A0A8I6ASU2	NA
A0A8I6ASU3	NA
A0A8I6ASU4	NA
A0A8I6ASW0	NA
A0A8I6ASW1	NA
A0A8I6ASW5	NA
A0A8I6ASY0	NA
A0A8I6ASY1	NA
A0A8I6ASY2	NA
A0A8I6ASY5	NA
A0A8I6ASY9	NA
A0A8I6ASZ4	NA
A0A8I6ASZ7	NA
A0A8I6ASZ8	NA
A0A8I6AT02	rno:288192
A0A8I6AT07	rno:100909827
A0A8I6AT12	NA
A0A8I6AT13	NA
A0A8I6AT15	NA
A0A8I6AT18	NA
A0A8I6AT30	NA
A0A8I6AT37	NA
A0A8I6AT40	NA
A0A8I6AT42	NA
A0A8I6AT54	NA
A0A8I6AT57	NA
A0A8I6AT62	NA
A0A8I6AT64	NA
A0A8I6AT66	NA
A0A8I6AT69	NA
A0A8I6AT73	NA
A0A8I6AT81	NA
A0A8I6AT85	NA
A0A8I6AT87	NA
A0A8I6AT91	NA
A0A8I6AT93	NA
A0A8I6AT95	NA
A0A8I6AT96	NA
A0A8I6ATA3	NA
A0A8I6ATA5	NA
A0A8I6ATA7	NA
A0A8I6ATA8	NA
A0A8I6ATB5	rno:366834
A0A8I6ATB9	NA
A0A8I6ATC1	NA
A0A8I6ATD4	NA
A0A8I6ATD5	NA
A0A8I6ATE0	NA
A0A8I6ATE6	NA
A0A8I6ATF2	NA
A0A8I6ATF4	NA
A0A8I6ATG0	NA
A0A8I6ATG1	NA
A0A8I6ATG4	NA
A0A8I6ATH2	NA
A0A8I6ATI0	NA
A0A8I6ATI6	NA
A0A8I6ATI8	NA
A0A8I6ATJ0	NA
A0A8I6ATJ2	NA
A0A8I6ATJ3	NA
A0A8I6ATJ5	NA
A0A8I6ATK4	NA
A0A8I6ATL0	NA
A0A8I6ATL1	NA
A0A8I6ATL7	NA
A0A8I6ATL8	NA
A0A8I6ATM0	NA
A0A8I6ATM5	NA
A0A8I6ATM7	NA
A0A8I6ATN3	NA
A0A8I6ATN5	NA
A0A8I6ATN6	NA
A0A8I6ATP2	NA
A0A8I6ATP4	rno:306844
A0A8I6ATP7	NA
A0A8I6ATQ1	NA
A0A8I6ATQ3	NA
A0A8I6ATR2	NA
A0A8I6ATT3	NA
A0A8I6ATT5	NA
A0A8I6ATU6	NA
A0A8I6ATU8	NA
A0A8I6ATV0	NA
A0A8I6ATV6	NA
A0A8I6ATW0	NA
A0A8I6ATW1	NA
A0A8I6ATW4	NA
A0A8I6ATX5	NA
A0A8I6ATX6	NA
A0A8I6ATX8	NA
A0A8I6ATZ0	NA
A0A8I6AU05	NA
A0A8I6AU10	NA
A0A8I6AU17	NA
A0A8I6AU18	NA
A0A8I6AU25	NA
A0A8I6AU33	NA
A0A8I6AU43	NA
A0A8I6AU44	NA
A0A8I6AU47	NA
A0A8I6AU50	NA
A0A8I6AU58	NA
A0A8I6AU65	NA
A0A8I6AU83	NA
A0A8I6AU87	NA
A0A8I6AUA5	NA
A0A8I6AUA6	NA
A0A8I6AUB1	NA
A0A8I6AUC3	NA
A0A8I6AUC7	NA
A0A8I6AUC8	NA
A0A8I6AUC9	NA
A0A8I6AUD3	NA
A0A8I6AUF2	NA
A0A8I6AUF8	rno:404817
A0A8I6AUG1	NA
A0A8I6AUG6	NA
A0A8I6AUH0	rno:307124
A0A8I6AUH3	rno:361848
A0A8I6AUH6	NA
A0A8I6AUI2	NA
A0A8I6AUI5	NA
A0A8I6AUJ2	NA
A0A8I6AUJ4	NA
A0A8I6AUK0	NA
A0A8I6AUK1	NA
A0A8I6AUK7	NA
A0A8I6AUL4	NA
A0A8I6AUM8	NA
A0A8I6AUM9	NA
A0A8I6AUP3	NA
A0A8I6AUP7	NA
A0A8I6AUQ6	NA
A0A8I6AUQ8	NA
A0A8I6AUR1	NA
A0A8I6AUR3	NA
A0A8I6AUR8	NA
A0A8I6AUS0	NA
A0A8I6AUS4	NA
A0A8I6AUS7	NA
A0A8I6AUS8	NA
A0A8I6AUT2	NA
A0A8I6AUT9	NA
A0A8I6AUU1	NA
A0A8I6AUU4	NA
A0A8I6AUV0	NA
A0A8I6AUV4	NA
A0A8I6AUV7	rno:293319
A0A8I6AUX5	NA
A0A8I6AUX9	NA
A0A8I6AUY3	NA
A0A8I6AUY8	NA
A0A8I6AUZ5	NA
A0A8I6AUZ7	NA
A0A8I6AV15	NA
A0A8I6AV20	NA
A0A8I6AV32	NA
A0A8I6AV46	NA
A0A8I6AV47	NA
A0A8I6AV49	NA
A0A8I6AV56	NA
A0A8I6AV70	NA
A0A8I6AV73	NA
A0A8I6AV75	NA
A0A8I6AV99	NA
A0A8I6AVA1	NA
A0A8I6AVA2	NA
A0A8I6AVA8	NA
A0A8I6AVB1	NA
A0A8I6AVC2	NA
A0A8I6AVD6	rno:316633
A0A8I6AVD8	NA
A0A8I6AVE1	NA
A0A8I6AVE4	NA
A0A8I6AVF8	NA
A0A8I6AVG5	NA
A0A8I6AVH8	NA
A0A8I6AVJ0	NA
A0A8I6AVJ2	NA
A0A8I6AVJ5	NA
A0A8I6AVK3	rno:405998
A0A8I6AVK8	NA
A0A8I6AVL2	NA
A0A8I6AVM0	NA
A0A8I6AVM2	NA
A0A8I6AVN2	NA
A0A8I6AVN8	NA
A0A8I6AVP2	NA
A0A8I6AVP7	NA
A0A8I6AVP8	NA
A0A8I6AVQ2	NA
A0A8I6AVQ3	NA
A0A8I6AVR4	NA
A0A8I6AVR8	NA
A0A8I6AVS1	NA
A0A8I6AVT6	NA
A0A8I6AVU1	NA
A0A8I6AVU6	NA
A0A8I6AVU7	NA
A0A8I6AVX0	NA
A0A8I6AVX1	NA
A0A8I6AVX5	NA
A0A8I6AVX6	NA
A0A8I6AVZ3	NA
A0A8I6AVZ5	NA
A0A8I6AVZ9	NA
A0A8I6AW19	NA
A0A8I6AW29	NA
A0A8I6AW32	NA
A0A8I6AW46	NA
A0A8I6AW47	NA
A0A8I6AW51	NA
A0A8I6AW56	NA
A0A8I6AW64	NA
A0A8I6AW67	NA
A0A8I6AW69	NA
A0A8I6AW90	NA
A0A8I6AW95	NA
A0A8I6AWA3	NA
A0A8I6AWB0	NA
A0A8I6AWC8	NA
A0A8I6AWD2	NA
A0A8I6AWD8	NA
A0A8I6AWE7	NA
A0A8I6AWE8	NA
A0A8I6AWF1	NA
A0A8I6AWF3	NA
A0A8I6AWF7	NA
A0A8I6AWF9	NA
A0A8I6AWG5	NA
A0A8I6AWH4	NA
A0A8I6AWI2	NA
A0A8I6AWI7	rno:405286
A0A8I6AWL3	NA
A0A8I6AWN0	NA
A0A8I6AWN6	NA
A0A8I6AWP1	rno:311496
A0A8I6AWP4	NA
A0A8I6AWQ6	NA
A0A8I6AWR7	NA
A0A8I6AWS0	NA
A0A8I6AWT3	NA
A0A8I6AWU4	NA
A0A8I6AWW2	NA
A0A8I6AWW9	NA
A0A8I6AWX2	NA
A0A8I6AX01	rno:301083
A0A8I6AX06	NA
A0A8I6AX14	NA
A0A8I6AX18	rno:366121
A0A8I6AX24	NA
A0A8I6AX28	NA
A0A8I6AX39	NA
A0A8I6AX45	NA
A0A8I6AX97	NA
A0A8I6AXB6	NA
A0A8I6AXC3	NA
A0A8I6AXD4	NA
A0A8I6AXE6	NA
A0A8I6AXF3	NA
A0A8I6AXI0	NA
A0A8I6AXM6	NA
A0A8I6AXS5	NA
A0A8I6AXT4	NA
A0A8I6AXU9	NA
A0A8I6AXV8	NA
A0A8I6AXW5	NA
A0A8I6AYD3	NA
A0A8I6AYJ3	NA
A0A8I6AYT8	NA
A0A8I6AZL1	NA
A0A8I6AZN7	NA
A0A8I6AZU8	NA
A0A8I6AZV4	NA
A0A8I6AZY6	NA
A0A8I6B017	NA
A0A8I6B053	NA
A0A8I6B0B3	NA
A0A8I6B0E2	NA
A0A8I6B0G7	NA
A0A8I6B0Y0	rno:293599
A0A8I6B0Z5	NA
A0A8I6B100	NA
A0A8I6B112	NA
A0A8I6B158	NA
A0A8I6B1A1	NA
A0A8I6B1A6	NA
A0A8I6B1E1	NA
A0A8I6B1F5	NA
A0A8I6B1J8	NA
A0A8I6B1N2	NA
A0A8I6B1N9	NA
A0A8I6B1S0	NA
A0A8I6B1V5	NA
A0A8I6B1X8	NA
A0A8I6B231	NA
A0A8I6B288	rno:314910
A0A8I6B298	NA
A0A8I6B2C6	NA
A0A8I6B2D5	NA
A0A8I6B2G7	NA
A0A8I6B2J6	NA
A0A8I6B2K3	NA
A0A8I6B2L0	NA
A0A8I6B2L7	NA
A0A8I6B2T7	NA
A0A8I6B2X4	NA
A0A8I6B326	NA
A0A8I6B342	NA
A0A8I6B374	NA
A0A8I6B390	NA
A0A8I6B398	rno:366111
A0A8I6B3B1	NA
A0A8I6B3D3	NA
A0A8I6B3E6	NA
A0A8I6B3F7	NA
A0A8I6B3I8	NA
A0A8I6B3L8	NA
A0A8I6B3M3	NA
A0A8I6B3Q2	NA
A0A8I6B3Q4	NA
A0A8I6B3R2	NA
A0A8I6B3S7	NA
A0A8I6B3T2	NA
A0A8I6B3T7	rno:405057
A0A8I6B3V3	NA
A0A8I6B3W3	NA
A0A8I6B3X3	NA
A0A8I6B3X7	NA
A0A8I6B3Z0	NA
A0A8I6B423	NA
A0A8I6B4B1	NA
A0A8I6B4I9	NA
A0A8I6B4P2	NA
A0A8I6B4T5	NA
A0A8I6B4V4	NA
A0A8I6B530	NA
A0A8I6B552	NA
A0A8I6B580	NA
A0A8I6B588	NA
A0A8I6B5C9	NA
A0A8I6B5E6	NA
A0A8I6B5F8	rno:288190
A0A8I6B5G9	NA
A0A8I6B5H6	NA
A0A8I6B5H9	NA
A0A8I6B5M1	NA
A0A8I6B5M9	NA
A0A8I6B5Q4	NA
A0A8I6B5Q8	NA
A0A8I6B5R5	NA
A0A8I6B5X1	NA
A0A8I6B5Y3	rno:679203
A0A8I6B5Y8	NA
A0A8I6B608	NA
A0A8I6B624	NA
A0A8I6B635	NA
A0A8I6B641	NA
A0A8I6B646	rno:501105
A0A8I6B652	NA
A0A8I6B690	NA
A0A8I6B697	NA
A0A8I6B6B8	NA
A0A8I6B6C9	NA
A0A8I6B6E7	NA
A0A8I6B6G9	NA
A0A8I6B6H6	NA
A0A8I6B6I4	NA
A0A8I6B6L7	NA
A0A8I6G1I2	NA
A0A8I6G1P7	NA
A0A8I6G1Q9	NA
A0A8I6G1S5	NA
A0A8I6G1T6	NA
A0A8I6G1U4	rno:405281
A0A8I6G1X8	NA
A0A8I6G204	NA
A0A8I6G216	NA
A0A8I6G230	NA
A0A8I6G278	NA
A0A8I6G292	NA
A0A8I6G299	NA
A0A8I6G2B2	NA
A0A8I6G2D5	NA
A0A8I6G2H2	NA
A0A8I6G2H4	NA
A0A8I6G2I0	NA
A0A8I6G2I7	NA
A0A8I6G2J5	NA
A0A8I6G2K0	NA
A0A8I6G2L2	NA
A0A8I6G2M3	NA
A0A8I6G2M9	NA
A0A8I6G2N5	NA
A0A8I6G2Q6	NA
A0A8I6G2R7	NA
A0A8I6G2R9	NA
A0A8I6G2S5	NA
A0A8I6G2U8	NA
A0A8I6G2W5	NA
A0A8I6G2Z3	NA
A0A8I6G2Z6	NA
A0A8I6G302	NA
A0A8I6G309	NA
A0A8I6G323	NA
A0A8I6G330	NA
A0A8I6G338	NA
A0A8I6G340	NA
A0A8I6G353	NA
A0A8I6G358	NA
A0A8I6G366	NA
A0A8I6G380	NA
A0A8I6G396	NA
A0A8I6G3A2	NA
A0A8I6G3B1	NA
A0A8I6G3C1	NA
A0A8I6G3C8	NA
A0A8I6G3E6	NA
A0A8I6G3E9	rno:405947
A0A8I6G3G3	NA
A0A8I6G3H2	NA
A0A8I6G3H9	NA
A0A8I6G3M0	NA
A0A8I6G3M7	NA
A0A8I6G3N6	NA
A0A8I6G3N9	NA
A0A8I6G3P6	NA
A0A8I6G3Q3	NA
A0A8I6G3Q5	rno:317237
A0A8I6G3Q7	NA
A0A8I6G3R9	NA
A0A8I6G3S1	NA
A0A8I6G3W2	NA
A0A8I6G3W6	NA
A0A8I6G3Y3	NA
A0A8I6G3Z5	NA
A0A8I6G403	NA
A0A8I6G419	NA
A0A8I6G425	NA
A0A8I6G430	NA
A0A8I6G435	NA
A0A8I6G445	NA
A0A8I6G454	NA
A0A8I6G464	NA
A0A8I6G498	NA
A0A8I6G4A8	NA
A0A8I6G4B4	NA
A0A8I6G4C6	NA
A0A8I6G4D0	NA
A0A8I6G4E9	NA
A0A8I6G4F0	NA
A0A8I6G4F7	rno:405944
A0A8I6G4G4	NA
A0A8I6G4H7	rno:295880
A0A8I6G4I5	NA
A0A8I6G4K4	NA
A0A8I6G4M3	NA
A0A8I6G4P7	NA
A0A8I6G4Q3	NA
A0A8I6G4Q5	NA
A0A8I6G4R3	NA
A0A8I6G4V0	NA
A0A8I6G4V2	NA
A0A8I6G4V6	NA
A0A8I6G4V9	NA
A0A8I6G4Z8	NA
A0A8I6G515	NA
A0A8I6G553	NA
A0A8I6G572	NA
A0A8I6G585	NA
A0A8I6G591	NA
A0A8I6G592	NA
A0A8I6G5A2	NA
A0A8I6G5B0	NA
A0A8I6G5B8	NA
A0A8I6G5C4	NA
A0A8I6G5E7	NA
A0A8I6G5F1	NA
A0A8I6G5F9	NA
A0A8I6G5G9	NA
A0A8I6G5I8	NA
A0A8I6G5I9	NA
A0A8I6G5L4	NA
A0A8I6G5N0	NA
A0A8I6G5N4	NA
A0A8I6G5P0	NA
A0A8I6G5P6	NA
A0A8I6G5R7	NA
A0A8I6G5S4	rno:294152
A0A8I6G5T0	NA
A0A8I6G5T6	NA
A0A8I6G5Y5	NA
A0A8I6G5Z3	NA
A0A8I6G5Z7	NA
A0A8I6G609	NA
A0A8I6G616	NA
A0A8I6G618	NA
A0A8I6G630	NA
A0A8I6G646	NA
A0A8I6G652	NA
A0A8I6G654	NA
A0A8I6G659	NA
A0A8I6G664	NA
A0A8I6G672	NA
A0A8I6G6A9	NA
A0A8I6G6B7	NA
A0A8I6G6B9	NA
A0A8I6G6D7	NA
A0A8I6G6E2	NA
A0A8I6G6F0	rno:293112
A0A8I6G6F5	NA
A0A8I6G6G8	NA
A0A8I6G6I2	NA
A0A8I6G6J5	NA
A0A8I6G6K2	NA
A0A8I6G6K9	NA
A0A8I6G6L0	NA
A0A8I6G6M3	NA
A0A8I6G6N1	NA
A0A8I6G6P5	NA
A0A8I6G6Q3	NA
A0A8I6G6R0	NA
A0A8I6G6S8	NA
A0A8I6G6V9	NA
A0A8I6G6W1	NA
A0A8I6G6Z4	NA
A0A8I6G701	NA
A0A8I6G714	NA
A0A8I6G718	NA
A0A8I6G734	NA
A0A8I6G746	NA
A0A8I6G747	NA
A0A8I6G762	NA
A0A8I6G770	NA
A0A8I6G774	NA
A0A8I6G776	NA
A0A8I6G798	NA
A0A8I6G7A5	rno:498102
A0A8I6G7C3	NA
A0A8I6G7E8	NA
A0A8I6G7F0	NA
A0A8I6G7F4	NA
A0A8I6G7F5	NA
A0A8I6G7F7	NA
A0A8I6G7F9	NA
A0A8I6G7I4	NA
A0A8I6G7I8	NA
A0A8I6G7J3	NA
A0A8I6G7J5	NA
A0A8I6G7K0	NA
A0A8I6G7K3	NA
A0A8I6G7K6	NA
A0A8I6G7M4	NA
A0A8I6G7P1	NA
A0A8I6G7P2	NA
A0A8I6G7R6	NA
A0A8I6G7S2	NA
A0A8I6G7V7	NA
A0A8I6G7W8	NA
A0A8I6G7Z4	NA
A0A8I6G803	NA
A0A8I6G807	NA
A0A8I6G812	NA
A0A8I6G815	NA
A0A8I6G819	NA
A0A8I6G825	NA
A0A8I6G831	NA
A0A8I6G871	NA
A0A8I6G884	NA
A0A8I6G885	NA
A0A8I6G898	NA
A0A8I6G8B0	NA
A0A8I6G8B7	NA
A0A8I6G8C8	NA
A0A8I6G8D9	NA
A0A8I6G8E8	NA
A0A8I6G8G4	NA
A0A8I6G8J2	NA
A0A8I6G8J5	NA
A0A8I6G8J9	NA
A0A8I6G8L3	NA
A0A8I6G8P4	NA
A0A8I6G8R3	rno:287241
A0A8I6G8R6	NA
A0A8I6G8S3	NA
A0A8I6G8V8	NA
A0A8I6G8Y2	NA
A0A8I6G920	NA
A0A8I6G921	NA
A0A8I6G926	NA
A0A8I6G933	NA
A0A8I6G945	NA
A0A8I6G953	NA
A0A8I6G954	NA
A0A8I6G960	NA
A0A8I6G961	NA
A0A8I6G966	rno:405039
A0A8I6G968	NA
A0A8I6G980	NA
A0A8I6G990	NA
A0A8I6G9C0	NA
A0A8I6G9C1	NA
A0A8I6G9D3	NA
A0A8I6G9F8	NA
A0A8I6G9G1	NA
A0A8I6G9G6	NA
A0A8I6G9H9	NA
A0A8I6G9I2	NA
A0A8I6G9I6	rno:362017
A0A8I6G9J9	NA
A0A8I6G9K5	NA
A0A8I6G9K6	NA
A0A8I6G9L3	rno:288850
A0A8I6G9L6	rno:362665
A0A8I6G9L9	NA
A0A8I6G9M3	NA
A0A8I6G9M9	NA
A0A8I6G9N7	NA
A0A8I6G9Q8	NA
A0A8I6G9S1	rno:681382
A0A8I6G9T5	NA
A0A8I6G9U8	NA
A0A8I6G9V2	rno:494249
A0A8I6G9V7	NA
A0A8I6G9W1	NA
A0A8I6G9W9	NA
A0A8I6G9X6	NA
A0A8I6G9Y8	NA
A0A8I6G9Z6	NA
A0A8I6GA02	NA
A0A8I6GA16	NA
A0A8I6GA21	NA
A0A8I6GA28	NA
A0A8I6GA32	NA
A0A8I6GA33	NA
A0A8I6GA43	NA
A0A8I6GA59	NA
A0A8I6GA62	NA
A0A8I6GA65	NA
A0A8I6GAB1	NA
A0A8I6GAC9	NA
A0A8I6GAD6	NA
A0A8I6GAD9	NA
A0A8I6GAE6	NA
A0A8I6GAF8	NA
A0A8I6GAI7	NA
A0A8I6GAJ3	NA
A0A8I6GAJ9	NA
A0A8I6GAL6	NA
A0A8I6GAL8	NA
A0A8I6GAM2	NA
A0A8I6GAN4	rno:299588
A0A8I6GAP9	NA
A0A8I6GAQ2	NA
A0A8I6GAR2	NA
A0A8I6GAT1	NA
A0A8I6GAU1	NA
A0A8I6GAU4	NA
A0A8I6GAX7	rno:295902
A0A8I6GAX8	NA
A0A8I6GAY4	NA
A0A8I6GAZ4	NA
A0A8I6GAZ6	NA
A0A8I6GB03	NA
A0A8I6GB22	NA
A0A8I6GB45	NA
A0A8I6GB48	NA
A0A8I6GB53	NA
A0A8I6GB66	NA
A0A8I6GB78	NA
A0A8I6GB80	NA
A0A8I6GB83	NA
A0A8I6GB90	NA
A0A8I6GB91	rno:404824
A0A8I6GB94	NA
A0A8I6GBB7	NA
A0A8I6GBC3	NA
A0A8I6GBE0	NA
A0A8I6GBE9	NA
A0A8I6GBG8	NA
A0A8I6GBH4	NA
A0A8I6GBI7	NA
A0A8I6GBJ9	NA
A0A8I6GBM2	NA
A0A8I6GBN9	NA
A0A8I6GBP8	rno:316740
A0A8I6GBR3	NA
A0A8I6GBR8	rno:404847
A0A8I6GBT2	NA
A0A8I6GBU2	NA
A0A8I6GBU6	NA
A0A8I6GBV8	NA
A0A8I6GBW9	NA
A0A8I6GBX8	NA
A0A8I6GBZ3	NA
A0A8I6GC09	NA
A0A8I6GC60	NA
A0A8I6GC68	NA
A0A8I6GC70	NA
A0A8I6GC92	NA
A0A8I6GC95	NA
A0A8I6GC98	NA
A0A8I6GCA6	rno:404848
A0A8I6GCC1	NA
A0A8I6GCC5	NA
A0A8I6GCD4	NA
A0A8I6GCD8	NA
A0A8I6GCE2	NA
A0A8I6GCE4	NA
A0A8I6GCE9	NA
A0A8I6GCF4	NA
A0A8I6GCG9	NA
A0A8I6GCI9	NA
A0A8I6GCJ1	NA
A0A8I6GCK4	NA
A0A8I6GCL3	NA
A0A8I6GCQ3	NA
A0A8I6GCQ8	NA
A0A8I6GCR3	NA
A0A8I6GCU4	NA
A0A8I6GCX1	NA
A0A8I6GCX5	NA
A0A8I6GCY0	NA
A0A8I6GCY4	NA
A0A8I6GCY8	NA
A0A8I6GCZ5	NA
A0A8I6GD24	rno:300525
A0A8I6GD46	NA
A0A8I6GD56	NA
A0A8I6GD73	NA
A0A8I6GD78	NA
A0A8I6GDA0	NA
A0A8I6GDA6	NA
A0A8I6GDC5	NA
A0A8I6GDH2	NA
A0A8I6GDK9	NA
A0A8I6GDL7	NA
A0A8I6GDP5	NA
A0A8I6GDQ0	NA
A0A8I6GDQ5	NA
A0A8I6GDR0	NA
A0A8I6GDT4	NA
A0A8I6GDU3	NA
A0A8I6GDX5	NA
